mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
32.66500004132589,0.312666654586792,0.8951157953115013,0.9027493134399504,1.0,5,3,5,1.0,"{'subsample': 1.0, 'gamma': 5, 'colsample_bytree': 1.0, 'max_depth': 3, 'min_child_weight': 5}",5,0.8967889397298215,0.9020125733201576,0.8927119088940413,0.904497735596868,0.8958465942131485,0.9017376314028254,0.58398004442788,0.01407920472929148,0.001742827598002638,0.0012414060022348367
53.61600001653036,0.6020000775655111,0.9135863789085187,0.9369735028740872,0.8,1.5,5,1,0.6,"{'subsample': 0.6, 'gamma': 1.5, 'colsample_bytree': 0.8, 'max_depth': 5, 'min_child_weight': 1}",1,0.9148609762037971,0.9355525294330019,0.911047686582501,0.9383867617763539,0.9148505723736943,0.9369812174129057,1.2735705424644526,0.040898256520004714,0.0017951665283008913,0.0011570833676699179
51.11533331871033,0.6063332557678223,0.9125212063483936,0.9339105977336972,0.8,1,5,5,0.8,"{'subsample': 0.8, 'gamma': 1, 'colsample_bytree': 0.8, 'max_depth': 5, 'min_child_weight': 5}",2,0.9140339452646394,0.9328265249000599,0.9097181000542938,0.935287523471652,0.913811674206498,0.9336177448293801,0.18660174928881093,0.047048438797494124,0.0019842100112543847,0.0010258169459898359
39.91366664568583,0.5473333994547526,0.909753462197363,0.9283413329118281,0.6,5,5,5,1.0,"{'subsample': 1.0, 'gamma': 5, 'colsample_bytree': 0.6, 'max_depth': 5, 'min_child_weight': 5}",3,0.9110587091820088,0.9268639182321156,0.907300429181,0.9303488162491964,0.9109013376065938,0.9278112642541725,0.6476018893271347,0.014267254561242905,0.0017357794241813222,0.0014712484797466336
41.75566657384237,0.33766667048136395,0.906200891580717,0.9210030073462815,1.0,1,4,1,0.8,"{'subsample': 0.8, 'gamma': 1, 'colsample_bytree': 1.0, 'max_depth': 4, 'min_child_weight': 1}",4,0.9072312439550152,0.9194568751236778,0.9033911667032621,0.9226358998567663,0.9079804026427045,0.9209162470584003,1.5823338040142971,0.03382638247268704,0.002010216207168377,0.0012992805891625919
